ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_DMA_T
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07E,Matériaux recyclables,32455.17132
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07F,Déchets verts et biodéchets,11911.41204
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07Z,Autres,9.62916
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07A,Ordures ménagères résiduelles,136681.56678
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07B,Déblais et gravats,35730.36718
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07C,Encombrants,33874.7038
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07D,Déchets dangereux (y.c. DEEE),5924.4689
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07E,Matériaux recyclables,86734.93721
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07F,Déchets verts et biodéchets,44288.23726
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07Z,Autres,22.18452
2017,84,Auvergne-Rhône-Alpes,69,Rhône,07A,Ordures ménagères résiduelles,404280.05552
2017,84,Auvergne-Rhône-Alpes,69,Rhône,07B,Déblais et gravats,56933.74549
2017,84,Auvergne-Rhône-Alpes,69,Rhône,07C,Encombrants,55252.97702
2017,84,Auvergne-Rhône-Alpes,69,Rhône,07D,Déchets dangereux (y.c. DEEE),12017.81674
2017,84,Auvergne-Rhône-Alpes,69,Rhône,07E,Matériaux recyclables,179184.06534
2017,84,Auvergne-Rhône-Alpes,69,Rhône,07F,Déchets verts et biodéchets,59341.80422
2017,84,Auvergne-Rhône-Alpes,69,Rhône,07Z,Autres,15.33856
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07A,Ordures ménagères résiduelles,127977.18838
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07B,Déblais et gravats,31493.36467
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07C,Encombrants,27230.11664
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07D,Déchets dangereux (y.c. DEEE),5782.33601
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07E,Matériaux recyclables,76152.72216
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07F,Déchets verts et biodéchets,29813.3097
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07Z,Autres,107.17738
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07A,Ordures ménagères résiduelles,225440.38982
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07B,Déblais et gravats,43741.33329
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07C,Encombrants,48584.90175
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),8574.89042
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07E,Matériaux recyclables,127579.82147
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07F,Déchets verts et biodéchets,58804.00311
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07Z,Autres,281.3282
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07A,Ordures ménagères résiduelles,116177.09122
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07B,Déblais et gravats,33372.06314
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,25507.11106
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),5653.81357
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,75743.84842
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07F,Déchets verts et biodéchets,40848.55381
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07Z,Autres,42.36035
2017,27,Bourgogne-Franche-Comté,25,Doubs,07A,Ordures ménagères résiduelles,94205.13281
2017,27,Bourgogne-Franche-Comté,25,Doubs,07B,Déblais et gravats,29385.29346
2017,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,31280.65239
2017,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),4876.51771
2017,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,75205.16471
2017,27,Bourgogne-Franche-Comté,25,Doubs,07F,Déchets verts et biodéchets,35790.60955
2017,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,93.45415
2017,27,Bourgogne-Franche-Comté,39,Jura,07A,Ordures ménagères résiduelles,49895.47489
2017,27,Bourgogne-Franche-Comté,39,Jura,07B,Déblais et gravats,12246.59
2017,27,Bourgogne-Franche-Comté,39,Jura,07C,Encombrants,13047.937
2017,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),2331.509
2017,27,Bourgogne-Franche-Comté,39,Jura,07E,Matériaux recyclables,41315.49471
2017,27,Bourgogne-Franche-Comté,39,Jura,07F,Déchets verts et biodéchets,18200.89
2017,27,Bourgogne-Franche-Comté,39,Jura,07Z,Autres,1552.551
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07A,Ordures ménagères résiduelles,40256.64182
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07B,Déblais et gravats,5448.73126
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,15449.203
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),2969.88967
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,28243.82227
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07F,Déchets verts et biodéchets,18261.20797
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07Z,Autres,6.77551
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07A,Ordures ménagères résiduelles,32503.10771
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07B,Déblais et gravats,12808.97441
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,21406.99346
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),3960.05654
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07E,Matériaux recyclables,41364.85928
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07F,Déchets verts et biodéchets,17649.37319
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07Z,Autres,218.41242
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07A,Ordures ménagères résiduelles,112208.10173
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,27039.07675
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,31376.40822
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),6646.31067
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,80213.16142
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07F,Déchets verts et biodéchets,50641.29869
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07Z,Autres,73.13821
2017,27,Bourgogne-Franche-Comté,89,Yonne,07A,Ordures ménagères résiduelles,67866.22404
2017,27,Bourgogne-Franche-Comté,89,Yonne,07B,Déblais et gravats,25522.11437
2017,27,Bourgogne-Franche-Comté,89,Yonne,07C,Encombrants,25501.02275
2017,27,Bourgogne-Franche-Comté,89,Yonne,07D,Déchets dangereux (y.c. DEEE),4349.69831
2017,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,47919.33092
2017,27,Bourgogne-Franche-Comté,89,Yonne,07F,Déchets verts et biodéchets,29924.04426
2017,27,Bourgogne-Franche-Comté,89,Yonne,07Z,Autres,5.372
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07A,Ordures ménagères résiduelles,31672.30153
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07B,Déblais et gravats,5433.09079
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07C,Encombrants,6362.31597
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07D,Déchets dangereux (y.c. DEEE),1289.2661
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07E,Matériaux recyclables,17507.61646
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07F,Déchets verts et biodéchets,17956.43411
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07Z,Autres,9.77426
2017,53,Bretagne,22,Cotes-d'Armor,07A,Ordures ménagères résiduelles,131133.97438
2017,53,Bretagne,22,Cotes-d'Armor,07B,Déblais et gravats,67053.27998
2017,53,Bretagne,22,Cotes-d'Armor,07C,Encombrants,46250.62486
2017,53,Bretagne,22,Cotes-d'Armor,07D,Déchets dangereux (y.c. DEEE),7036.4084
2017,53,Bretagne,22,Cotes-d'Armor,07E,Matériaux recyclables,106266.15899
2017,53,Bretagne,22,Cotes-d'Armor,07F,Déchets verts et biodéchets,145212.71089
2017,53,Bretagne,22,Cotes-d'Armor,07Z,Autres,950.74808
2017,53,Bretagne,29,Finistère,07A,Ordures ménagères résiduelles,210087.19872
2017,53,Bretagne,29,Finistère,07B,Déblais et gravats,73634.57898
2017,53,Bretagne,29,Finistère,07C,Encombrants,68035.96452
2017,53,Bretagne,29,Finistère,07D,Déchets dangereux (y.c. DEEE),10840.11601
2017,53,Bretagne,29,Finistère,07E,Matériaux recyclables,137306.07041
2017,53,Bretagne,29,Finistère,07F,Déchets verts et biodéchets,201194.86881
2017,53,Bretagne,29,Finistère,07Z,Autres,57.13301
2017,53,Bretagne,35,Ille-et-Vilaine,07A,Ordures ménagères résiduelles,191200.42293
2017,53,Bretagne,35,Ille-et-Vilaine,07B,Déblais et gravats,60218.17385
2017,53,Bretagne,35,Ille-et-Vilaine,07C,Encombrants,61262.06147
2017,53,Bretagne,35,Ille-et-Vilaine,07D,Déchets dangereux (y.c. DEEE),9373.24282
2017,53,Bretagne,35,Ille-et-Vilaine,07E,Matériaux recyclables,132832.50938
2017,53,Bretagne,35,Ille-et-Vilaine,07F,Déchets verts et biodéchets,105436.73498
2017,53,Bretagne,35,Ille-et-Vilaine,07Z,Autres,52.42891
2017,53,Bretagne,56,Morbihan,07A,Ordures ménagères résiduelles,149381.4009
2017,53,Bretagne,56,Morbihan,07B,Déblais et gravats,61262.33354
2017,53,Bretagne,56,Morbihan,07C,Encombrants,51738.35817
2017,53,Bretagne,56,Morbihan,07D,Déchets dangereux (y.c. DEEE),8665.43107
2017,53,Bretagne,56,Morbihan,07E,Matériaux recyclables,122281.62008
2017,53,Bretagne,56,Morbihan,07F,Déchets verts et biodéchets,105367.49891
2017,53,Bretagne,56,Morbihan,07Z,Autres,10.27583
2017,24,Centre-Val de Loire,18,Cher,07A,Ordures ménagères résiduelles,61659.08307
2017,24,Centre-Val de Loire,18,Cher,07B,Déblais et gravats,13380.76409
2017,24,Centre-Val de Loire,18,Cher,07C,Encombrants,17528.92682
2017,24,Centre-Val de Loire,18,Cher,07D,Déchets dangereux (y.c. DEEE),3485.03732
2017,24,Centre-Val de Loire,18,Cher,07E,Matériaux recyclables,37571.86857
2017,24,Centre-Val de Loire,18,Cher,07F,Déchets verts et biodéchets,30581.49431
2017,24,Centre-Val de Loire,18,Cher,07Z,Autres,7785.82553
2017,24,Centre-Val de Loire,28,Eure-et-Loir,07A,Ordures ménagères résiduelles,103480.49524
2017,24,Centre-Val de Loire,28,Eure-et-Loir,07B,Déblais et gravats,29016.17006
2017,24,Centre-Val de Loire,28,Eure-et-Loir,07C,Encombrants,37804.95211
2017,24,Centre-Val de Loire,28,Eure-et-Loir,07D,Déchets dangereux (y.c. DEEE),3870.37225
2017,24,Centre-Val de Loire,28,Eure-et-Loir,07E,Matériaux recyclables,51665.74204
2017,24,Centre-Val de Loire,28,Eure-et-Loir,07F,Déchets verts et biodéchets,48182.79633
2017,24,Centre-Val de Loire,28,Eure-et-Loir,07Z,Autres,111.79722
2017,24,Centre-Val de Loire,36,Indre,07A,Ordures ménagères résiduelles,39662.494
2017,24,Centre-Val de Loire,36,Indre,07B,Déblais et gravats,10630.17807
2017,24,Centre-Val de Loire,36,Indre,07C,Encombrants,14750.73506
2017,24,Centre-Val de Loire,36,Indre,07D,Déchets dangereux (y.c. DEEE),2565.27547
2017,24,Centre-Val de Loire,36,Indre,07E,Matériaux recyclables,35119.43183
2017,24,Centre-Val de Loire,36,Indre,07F,Déchets verts et biodéchets,18801.78184
2017,24,Centre-Val de Loire,36,Indre,07Z,Autres,1177.65063
2017,24,Centre-Val de Loire,37,Indre-et-Loire,07A,Ordures ménagères résiduelles,128608.52828
2017,24,Centre-Val de Loire,37,Indre-et-Loire,07B,Déblais et gravats,31463.37642
2017,24,Centre-Val de Loire,37,Indre-et-Loire,07C,Encombrants,43247.50945
2017,24,Centre-Val de Loire,37,Indre-et-Loire,07D,Déchets dangereux (y.c. DEEE),4705.10888
2017,24,Centre-Val de Loire,37,Indre-et-Loire,07E,Matériaux recyclables,72381.29342
2017,24,Centre-Val de Loire,37,Indre-et-Loire,07F,Déchets verts et biodéchets,58874.82665
2017,24,Centre-Val de Loire,37,Indre-et-Loire,07Z,Autres,6.7363
2017,24,Centre-Val de Loire,41,Loir-et-Cher,07A,Ordures ménagères résiduelles,73941.60857
2017,24,Centre-Val de Loire,41,Loir-et-Cher,07B,Déblais et gravats,23237.82998
2017,24,Centre-Val de Loire,41,Loir-et-Cher,07C,Encombrants,31264.61219
2017,24,Centre-Val de Loire,41,Loir-et-Cher,07D,Déchets dangereux (y.c. DEEE),3339.65113
2017,24,Centre-Val de Loire,41,Loir-et-Cher,07E,Matériaux recyclables,36599.13363
2017,24,Centre-Val de Loire,41,Loir-et-Cher,07F,Déchets verts et biodéchets,30965.77407
2017,24,Centre-Val de Loire,41,Loir-et-Cher,07Z,Autres,5.3515
2017,24,Centre-Val de Loire,45,Loiret,07A,Ordures ménagères résiduelles,145686.62952
2017,24,Centre-Val de Loire,45,Loiret,07B,Déblais et gravats,40045.82515
2017,24,Centre-Val de Loire,45,Loiret,07C,Encombrants,57622.65192
2017,24,Centre-Val de Loire,45,Loiret,07D,Déchets dangereux (y.c. DEEE),5229.67968
2017,24,Centre-Val de Loire,45,Loiret,07E,Matériaux recyclables,71056.61956
2017,24,Centre-Val de Loire,45,Loiret,07F,Déchets verts et biodéchets,60048.30099
2017,24,Centre-Val de Loire,45,Loiret,07Z,Autres,24.36714
2017,94,Corse,2A,Corse-du-Sud,07A,Ordures ménagères résiduelles,73766.6
2017,94,Corse,2A,Corse-du-Sud,07B,Déblais et gravats,4642.2259
2017,94,Corse,2A,Corse-du-Sud,07C,Encombrants,15400.92256
2017,94,Corse,2A,Corse-du-Sud,07D,Déchets dangereux (y.c. DEEE),1543.69663
2017,94,Corse,2A,Corse-du-Sud,07E,Matériaux recyclables,14781.57644
2017,94,Corse,2A,Corse-du-Sud,07F,Déchets verts et biodéchets,5911.84769
2017,94,Corse,2A,Corse-du-Sud,07Z,Autres,15.049
2017,94,Corse,2B,Haute-Corse,07A,Ordures ménagères résiduelles,70996.77275
2017,94,Corse,2B,Haute-Corse,07B,Déblais et gravats,4687.16211
2017,94,Corse,2B,Haute-Corse,07C,Encombrants,15677.32745
2017,94,Corse,2B,Haute-Corse,07D,Déchets dangereux (y.c. DEEE),2486.78835
2017,94,Corse,2B,Haute-Corse,07E,Matériaux recyclables,20176.51379
2017,94,Corse,2B,Haute-Corse,07F,Déchets verts et biodéchets,6365.42231
2017,94,Corse,2B,Haute-Corse,07Z,Autres,448.51
2017,97,Dom-Com,971,Guadeloupe,07A,Ordures ménagères résiduelles,129336.05
2017,97,Dom-Com,971,Guadeloupe,07B,Déblais et gravats,256.24
2017,97,Dom-Com,971,Guadeloupe,07C,Encombrants,52098.358
2017,97,Dom-Com,971,Guadeloupe,07D,Déchets dangereux (y.c. DEEE),3299.337
2017,97,Dom-Com,971,Guadeloupe,07E,Matériaux recyclables,9038.52762
2017,97,Dom-Com,971,Guadeloupe,07F,Déchets verts et biodéchets,67030.536
2017,97,Dom-Com,971,Guadeloupe,07Z,Autres,100.1
2017,97,Dom-Com,972,Martinique,07A,Ordures ménagères résiduelles,121600.41
2017,97,Dom-Com,972,Martinique,07B,Déblais et gravats,810.598
2017,97,Dom-Com,972,Martinique,07C,Encombrants,28723.57
2017,97,Dom-Com,972,Martinique,07D,Déchets dangereux (y.c. DEEE),2252.439
2017,97,Dom-Com,972,Martinique,07E,Matériaux recyclables,13984.709
2017,97,Dom-Com,972,Martinique,07F,Déchets verts et biodéchets,30492.167
2017,97,Dom-Com,973,Guyane,07A,Ordures ménagères résiduelles,61619
2017,97,Dom-Com,973,Guyane,07B,Déblais et gravats,131
2017,97,Dom-Com,973,Guyane,07C,Encombrants,23888
2017,97,Dom-Com,973,Guyane,07D,Déchets dangereux (y.c. DEEE),209.79
2017,97,Dom-Com,973,Guyane,07E,Matériaux recyclables,8233.5317
2017,97,Dom-Com,973,Guyane,07F,Déchets verts et biodéchets,10840
2017,97,Dom-Com,973,Guyane,07Z,Autres,5
2017,97,Dom-Com,974,Réunion,07A,Ordures ménagères résiduelles,219437.79
2017,97,Dom-Com,974,Réunion,07B,Déblais et gravats,21065.93
2017,97,Dom-Com,974,Réunion,07C,Encombrants,68760.35
2017,97,Dom-Com,974,Réunion,07D,Déchets dangereux (y.c. DEEE),25588.803
2017,97,Dom-Com,974,Réunion,07E,Matériaux recyclables,57827.33
2017,97,Dom-Com,974,Réunion,07F,Déchets verts et biodéchets,126760.94
2017,97,Dom-Com,974,Réunion,07Z,Autres,48663.18
2017,97,Dom-Com,976,Mayotte,07A,Ordures ménagères résiduelles,56019.66377
2017,97,Dom-Com,976,Mayotte,07C,Encombrants,156.5
2017,97,Dom-Com,976,Mayotte,07E,Matériaux recyclables,0
2017,97,Dom-Com,976,Mayotte,07F,Déchets verts et biodéchets,580.9
2017,97,Dom-Com,978,Saint-Martin,07B,Déblais et gravats,62
2017,97,Dom-Com,978,Saint-Martin,07C,Encombrants,153
2017,97,Dom-Com,978,Saint-Martin,07D,Déchets dangereux (y.c. DEEE),354.53
2017,97,Dom-Com,978,Saint-Martin,07E,Matériaux recyclables,53
2017,97,Dom-Com,978,Saint-Martin,07F,Déchets verts et biodéchets,79
2017,97,Dom-Com,987,Polynésie-française,07A,Ordures ménagères résiduelles,59500.70286
2017,97,Dom-Com,987,Polynésie-française,07C,Encombrants,3045
2017,97,Dom-Com,987,Polynésie-française,07E,Matériaux recyclables,9314.91605
2017,97,Dom-Com,987,Polynésie-française,07F,Déchets verts et biodéchets,7847.26
2017,44,Grand-Est,08,Ardennes,07A,Ordures ménagères résiduelles,65726.37
2017,44,Grand-Est,08,Ardennes,07B,Déblais et gravats,12056.68
2017,44,Grand-Est,08,Ardennes,07C,Encombrants,23392.39
2017,44,Grand-Est,08,Ardennes,07D,Déchets dangereux (y.c. DEEE),1669.769
2017,44,Grand-Est,08,Ardennes,07E,Matériaux recyclables,39245.879
2017,44,Grand-Est,08,Ardennes,07F,Déchets verts et biodéchets,13416.44
2017,44,Grand-Est,08,Ardennes,07Z,Autres,4.299
2017,44,Grand-Est,10,Aube,07A,Ordures ménagères résiduelles,72743.6561
2017,44,Grand-Est,10,Aube,07B,Déblais et gravats,13369.71594
2017,44,Grand-Est,10,Aube,07C,Encombrants,20147.15721
2017,44,Grand-Est,10,Aube,07D,Déchets dangereux (y.c. DEEE),2034.95283
2017,44,Grand-Est,10,Aube,07E,Matériaux recyclables,33074.73192
2017,44,Grand-Est,10,Aube,07F,Déchets verts et biodéchets,25363.24815
2017,44,Grand-Est,10,Aube,07Z,Autres,899.6361
2017,44,Grand-Est,51,Marne,07A,Ordures ménagères résiduelles,135598.97644
2017,44,Grand-Est,51,Marne,07B,Déblais et gravats,23867.62362
2017,44,Grand-Est,51,Marne,07C,Encombrants,33220.7328
2017,44,Grand-Est,51,Marne,07D,Déchets dangereux (y.c. DEEE),5062.5901
2017,44,Grand-Est,51,Marne,07E,Matériaux recyclables,72152.59329
2017,44,Grand-Est,51,Marne,07F,Déchets verts et biodéchets,29774.16444
2017,44,Grand-Est,51,Marne,07Z,Autres,6.70165
2017,44,Grand-Est,52,Haute-Marne,07A,Ordures ménagères résiduelles,40673.95972
2017,44,Grand-Est,52,Haute-Marne,07B,Déblais et gravats,9441.31068
2017,44,Grand-Est,52,Haute-Marne,07C,Encombrants,11949.25322
2017,44,Grand-Est,52,Haute-Marne,07D,Déchets dangereux (y.c. DEEE),2164.9771
2017,44,Grand-Est,52,Haute-Marne,07E,Matériaux recyclables,21458.81405
2017,44,Grand-Est,52,Haute-Marne,07F,Déchets verts et biodéchets,9855.39169
2017,44,Grand-Est,52,Haute-Marne,07Z,Autres,16.19205
2017,44,Grand-Est,54,Meurthe-et-Moselle,07A,Ordures ménagères résiduelles,177158.27489
2017,44,Grand-Est,54,Meurthe-et-Moselle,07B,Déblais et gravats,29445.69387
2017,44,Grand-Est,54,Meurthe-et-Moselle,07C,Encombrants,51185.28807
2017,44,Grand-Est,54,Meurthe-et-Moselle,07D,Déchets dangereux (y.c. DEEE),5588.16211
2017,44,Grand-Est,54,Meurthe-et-Moselle,07E,Matériaux recyclables,79264.95279
2017,44,Grand-Est,54,Meurthe-et-Moselle,07F,Déchets verts et biodéchets,32294.61678
2017,44,Grand-Est,54,Meurthe-et-Moselle,07Z,Autres,89.08639
2017,44,Grand-Est,55,Meuse,07A,Ordures ménagères résiduelles,42177.50438
2017,44,Grand-Est,55,Meuse,07B,Déblais et gravats,7819.44314
2017,44,Grand-Est,55,Meuse,07C,Encombrants,12807.30819
2017,44,Grand-Est,55,Meuse,07D,Déchets dangereux (y.c. DEEE),1559.28028
2017,44,Grand-Est,55,Meuse,07E,Matériaux recyclables,24669.48633
2017,44,Grand-Est,55,Meuse,07F,Déchets verts et biodéchets,7724.64583
2017,44,Grand-Est,55,Meuse,07Z,Autres,891.76853
2017,44,Grand-Est,57,Moselle,07A,Ordures ménagères résiduelles,229928.44374
2017,44,Grand-Est,57,Moselle,07B,Déblais et gravats,63176.97256
2017,44,Grand-Est,57,Moselle,07C,Encombrants,74800.27537
2017,44,Grand-Est,57,Moselle,07D,Déchets dangereux (y.c. DEEE),7409.83956
2017,44,Grand-Est,57,Moselle,07E,Matériaux recyclables,139754.94855
2017,44,Grand-Est,57,Moselle,07F,Déchets verts et biodéchets,73078.85086
2017,44,Grand-Est,57,Moselle,07Z,Autres,45.64169
2017,44,Grand-Est,67,Bas-Rhin,07A,Ordures ménagères résiduelles,220608.6504
2017,44,Grand-Est,67,Bas-Rhin,07B,Déblais et gravats,48942.83032
2017,44,Grand-Est,67,Bas-Rhin,07C,Encombrants,60440.95846
2017,44,Grand-Est,67,Bas-Rhin,07D,Déchets dangereux (y.c. DEEE),10140.90122
2017,44,Grand-Est,67,Bas-Rhin,07E,Matériaux recyclables,147388.56647
2017,44,Grand-Est,67,Bas-Rhin,07F,Déchets verts et biodéchets,55506.02384
2017,44,Grand-Est,67,Bas-Rhin,07Z,Autres,126.94471
2017,44,Grand-Est,68,Haut-Rhin,07A,Ordures ménagères résiduelles,143242.58
2017,44,Grand-Est,68,Haut-Rhin,07B,Déblais et gravats,44485.98023
2017,44,Grand-Est,68,Haut-Rhin,07C,Encombrants,53042.11632
2017,44,Grand-Est,68,Haut-Rhin,07D,Déchets dangereux (y.c. DEEE),7248.10715
2017,44,Grand-Est,68,Haut-Rhin,07E,Matériaux recyclables,113379.91149
2017,44,Grand-Est,68,Haut-Rhin,07F,Déchets verts et biodéchets,72304.81484
2017,44,Grand-Est,68,Haut-Rhin,07Z,Autres,83.58396
2017,44,Grand-Est,88,Vosges,07A,Ordures ménagères résiduelles,80631.38482
2017,44,Grand-Est,88,Vosges,07B,Déblais et gravats,15602.18245
2017,44,Grand-Est,88,Vosges,07C,Encombrants,18334.36318
2017,44,Grand-Est,88,Vosges,07D,Déchets dangereux (y.c. DEEE),3468.50829
2017,44,Grand-Est,88,Vosges,07E,Matériaux recyclables,51200.22754
2017,44,Grand-Est,88,Vosges,07F,Déchets verts et biodéchets,17958.40676
2017,44,Grand-Est,88,Vosges,07Z,Autres,14805.62474
2017,32,Hauts-de-France,02,Aisne,07A,Ordures ménagères résiduelles,120842.11614
2017,32,Hauts-de-France,02,Aisne,07B,Déblais et gravats,28435.3421
2017,32,Hauts-de-France,02,Aisne,07C,Encombrants,44451.68778
2017,32,Hauts-de-France,02,Aisne,07D,Déchets dangereux (y.c. DEEE),4337.77416
2017,32,Hauts-de-France,02,Aisne,07E,Matériaux recyclables,69614.06735
2017,32,Hauts-de-France,02,Aisne,07F,Déchets verts et biodéchets,41936.21983
2017,32,Hauts-de-France,02,Aisne,07Z,Autres,483.79109
2017,32,Hauts-de-France,59,Nord,07A,Ordures ménagères résiduelles,625089.34595
2017,32,Hauts-de-France,59,Nord,07B,Déblais et gravats,187181.84425
